id,current_age,retirement_age,birth_year,birth_month,gender,address,per_capita_income,yearly_income,total_debt,credit_score,num_credit_cards
443,31,71,1988,5,Male,913 Mill Boulevard,"$20,592 ","$41,986 ","$134,162 ",697,1
336,23,65,1996,12,Male,2545 Federal Drive,"$21,642 ","$44,128 ",$0 ,760,1
611,23,65,1996,7,Male,16 Jefferson Drive,"$28,799 ","$58,721 ","$135,065 ",758,1
973,55,68,1964,5,Male,1587 Rose Lane,"$12,285 ","$25,051 ","$19,465 ",734,4
632,20,67,1999,12,Female,12694 Fourth Boulevard,"$14,242 ","$29,040 ","$36,331 ",703,1
1918,45,67,1974,6,Male,955 Seventh Avenue,"$20,782 ","$42,379 ","$64,124 ",550,1
1827,59,67,1960,5,Male,6320 East Avenue,"$22,727 ","$46,341 ","$78,610 ",686,6
70,20,64,2000,2,Male,8997 Summit Avenue,"$31,040 ","$63,292 ","$145,756 ",635,1
672,37,68,1983,2,Male,95873 Madison Boulevard,"$11,755 ","$23,967 ","$3,880 ",722,4
1461,41,72,1978,12,Female,691 Valley Drive,"$23,559 ","$48,038 ","$83,238 ",704,6
510,27,65,1992,10,Male,311 Little Creek Boulevard,"$22,549 ","$45,973 ",$0 ,777,2
256,75,65,1945,2,Male,863 Park Drive,"$19,485 ","$22,850 ","$17,453 ",714,6
1410,22,63,1998,1,Female,7902 Norfolk Drive,"$21,017 ","$42,856 ","$67,954 ",571,1
574,22,66,1997,12,Male,7296 Second Lane,"$17,478 ","$35,635 ","$16,372 ",713,4
1837,66,66,1953,5,Female,56 Tenth Boulevard,"$11,649 ","$24,947 ","$1,767 ",766,4
1974,74,57,1945,4,Female,826 12th Drive,"$18,058 ","$31,792 ","$28,723 ",647,3
30,23,59,1996,8,Female,2478 El Camino Avenue,"$19,119 ","$38,983 ","$96,098 ",577,1
1270,31,67,1988,4,Female,8862 Ninth Avenue,"$35,861 ","$73,117 ","$73,557 ",685,2
1815,59,66,1960,3,Female,8060 Pine Boulevard,"$30,403 ","$61,991 ","$2,151 ",758,4
805,19,65,2000,3,Female,5709 Little Creek Lane,"$15,790 ","$32,192 ","$24,074 ",686,2
464,36,64,1983,11,Male,2352 Bayview Boulevard,"$33,078 ","$67,444 ","$93,513 ",850,1
1042,22,67,1997,10,Female,6179 Eighth Boulevard,"$22,485 ","$45,846 ","$103,277 ",766,1
1579,81,70,1938,6,Female,7673 Plum Drive,"$18,881 ","$28,594 ","$1,821 ",728,5
830,29,71,1990,10,Female,412 First Boulevard,"$32,943 ","$67,166 ","$123,932 ",688,2
465,47,72,1972,5,Male,38318 West Drive,"$20,581 ","$41,965 ","$55,700 ",724,2
1954,47,68,1973,1,Female,965 Wessex Street,"$23,740 ","$48,406 ","$80,441 ",683,3
959,35,67,1984,11,Female,5223 Lafayette Drive,"$50,208 ","$102,369 ","$189,558 ",738,2
1049,66,67,1953,11,Female,289 Ocean View Avenue,"$17,893 ","$36,481 ","$81,550 ",850,6
1925,25,63,1994,11,Male,225 Seventh Avenue,"$29,872 ","$60,910 ","$110,864 ",679,2
1088,49,65,1970,11,Female,8893 Littlewood Lane,"$17,158 ","$34,982 ","$134,631 ",765,3
14,79,57,1940,12,Female,2487 Martin Luther King Drive,"$21,314 ","$32,232 ","$21,134 ",652,5
162,37,69,1983,1,Male,9550 Jefferson Street,"$32,423 ","$66,111 ","$98,102 ",771,5
1692,81,59,1938,8,Female,97339 Lake Avenue,"$74,205 ","$162,709 ","$5,642 ",542,3
380,46,70,1974,1,Male,3551 Spruce Boulevard,"$18,568 ","$37,857 ","$57,727 ",800,2
141,70,66,1949,7,Male,744 Lafayette Street,"$17,356 ","$23,082 ","$23,406 ",638,5
1348,83,64,1936,6,Male,873 Summit Street,$0 ,$2 ,$0 ,667,6
1256,37,68,1982,9,Male,1723 North Lane,"$27,589 ","$56,248 ","$149,587 ",728,4
1690,18,67,2001,3,Female,356 Plum Boulevard,"$15,832 ","$32,281 ","$80,882 ",630,2
169,85,71,1934,5,Male,2 11th Avenue,"$14,224 ","$30,451 ",$93 ,686,4
1955,85,62,1934,4,Female,7016 Hillside Lane,"$16,248 ","$28,134 ","$2,081 ",674,2
1807,47,65,1972,12,Female,14780 Plum Lane,"$25,537 ","$52,065 ","$98,613 ",828,5
102,32,67,1987,7,Female,2785 Elm Drive,"$16,289 ","$33,212 ","$59,638 ",649,1
257,52,65,1967,9,Male,858 Martin Luther King Drive,"$15,239 ","$31,070 ","$86,747 ",708,4
911,18,68,2001,11,Male,69524 Valley Lane,"$14,500 ","$29,562 ","$31,509 ",757,1
987,52,67,1967,10,Male,6785 Essex Lane,"$30,179 ","$61,532 ","$26,832 ",683,4
101,18,62,2002,1,Female,91 Essex Lane,"$15,095 ","$30,778 ","$73,680 ",681,1
1141,66,57,1953,10,Male,35 Essex Drive,"$15,838 ","$27,266 ","$19,798 ",777,5
1682,57,69,1962,5,Male,241 Hillside Lane,"$23,910 ","$48,750 ","$117,616 ",716,5
481,18,67,2002,2,Male,628 Norfolk Avenue,"$40,694 ","$82,972 ","$173,295 ",653,1
978,21,62,1998,7,Female,288 North Avenue,"$27,603 ","$56,280 ","$81,803 ",760,1
1550,18,67,2001,4,Male,6445 Ninth Lane,"$24,564 ","$50,086 ","$51,164 ",776,3
1162,22,69,1997,12,Female,8974 West Lane,"$19,076 ","$38,892 ","$50,150 ",705,2
172,47,66,1972,4,Female,9020 North Street,"$22,153 ","$45,164 ",$0 ,730,3
892,38,66,1981,7,Female,4260 Essex Lane,"$25,205 ","$51,391 ","$94,145 ",656,1
315,54,69,1966,1,Male,112 Burns Lane,"$20,783 ","$42,379 ","$136,748 ",692,3
1739,49,62,1970,8,Male,344 Birch Street,"$16,673 ","$33,995 ","$46,102 ",531,1
836,18,65,2002,1,Male,822 Ocean View Lane,"$15,775 ","$32,165 ","$25,778 ",689,1
39,54,67,1965,5,Female,984 Eighth Avenue,"$30,281 ","$61,740 ","$126,015 ",583,2
155,86,69,1933,11,Female,235 Fourth Street,"$14,383 ","$9,678 ",$812 ,688,6
1305,46,73,1974,2,Female,2794 Seventh Drive,"$19,115 ","$38,971 ",$0 ,784,3
1504,85,71,1934,7,Male,5993 12th Lane,"$12,187 ","$12,826 ","$1,550 ",734,5
1105,77,60,1942,6,Male,766 Mountain View Drive,"$14,275 ","$22,104 ","$20,031 ",670,3
1761,23,71,1996,10,Female,533 Fourth Street,"$27,548 ","$56,168 ","$186,534 ",703,3
215,18,65,2002,2,Male,6638 Summit Lane,"$22,223 ","$45,313 ","$21,488 ",716,2
948,53,65,1966,12,Female,1540 El Camino Avenue,"$18,205 ","$37,119 ","$55,010 ",718,5
862,25,67,1995,1,Female,8482 Elm Lane,"$21,032 ","$42,883 ","$65,917 ",807,3
1514,53,58,1966,11,Female,6733 Third Boulevard,"$18,110 ","$36,925 ","$89,762 ",721,5
1698,32,64,1987,7,Male,2783 Washington Avenue,"$33,338 ","$67,976 ","$105,337 ",747,3
1316,27,65,1993,2,Female,711 Norfolk Drive,"$16,314 ","$33,266 ",$0 ,693,5
1831,25,60,1994,5,Female,4386 El Camino Boulevard,"$19,382 ","$39,520 ","$61,310 ",595,2
889,27,65,1992,3,Male,900 Norfolk Avenue,"$25,773 ","$52,550 ","$140,825 ",710,1
526,51,62,1968,3,Female,54870 Lexington Drive,"$31,625 ","$64,481 ","$114,394 ",627,5
231,55,67,1964,3,Female,1442 Mill Avenue,"$17,789 ","$36,270 ","$73,779 ",769,5
910,31,57,1989,2,Male,35 Rose Boulevard,"$37,677 ","$76,820 ","$159,137 ",819,2
876,65,62,1954,5,Male,3216 Ninth Drive,"$22,638 ","$49,817 ","$26,928 ",600,2
1509,67,71,1952,8,Female,1429 Summit Drive,"$23,096 ","$47,087 ","$92,489 ",820,5
1422,66,66,1953,7,Female,330 Martin Luther King Lane,"$18,340 ","$36,052 ","$6,602 ",767,4
1400,29,71,1990,5,Male,4673 Washington Avenue,"$12,474 ","$25,434 ",$0 ,698,2
492,41,70,1978,9,Male,2397 Madison Avenue,"$18,857 ","$38,450 ","$51,430 ",850,1
1516,38,67,1981,3,Male,909 Eighth Street,"$33,758 ","$68,827 ","$35,669 ",755,2
1649,64,63,1956,2,Male,8146 Third Avenue,$0 ,$399 ,$323 ,729,3
1573,71,56,1949,1,Male,793 Norfolk Avenue,"$12,992 ","$17,775 ","$11,520 ",746,1
583,64,67,1955,11,Male,28 West Lane,"$14,200 ","$28,954 ","$41,461 ",636,2
1811,83,67,1936,3,Male,308 Second Boulevard,"$76,725 ","$82,009 ","$6,229 ",764,8
1054,50,69,1970,2,Male,9190 Sussex Lane,"$22,599 ","$46,077 ","$135,862 ",639,3
1678,36,65,1983,3,Male,296 Pine Boulevard,"$28,557 ","$58,225 ","$101,148 ",685,3
333,20,64,2000,1,Female,6877 Jefferson Drive,"$23,298 ","$47,504 ","$65,156 ",706,1
1412,58,67,1961,6,Female,91 Jefferson Drive,"$26,567 ","$54,166 ",$0 ,707,5
177,54,66,1965,12,Female,294 Bayview Lane,"$28,570 ","$58,248 ","$107,130 ",728,4
390,30,70,1989,4,Male,4328 Forest Boulevard,"$45,143 ","$92,046 ","$6,658 ",681,2
1577,53,66,1966,12,Male,153 Wessex Drive,"$19,983 ","$40,745 ","$18,371 ",718,4
1609,71,68,1948,7,Female,9854 Park Lane,"$35,563 ","$87,659 ",$0 ,779,4
1762,29,64,1990,5,Male,5537 Forest Lane,"$31,184 ","$63,583 ","$200,435 ",635,1
917,58,66,1962,1,Male,735 Forest Avenue,"$20,059 ","$40,900 ","$64,420 ",678,3
1717,67,67,1952,7,Female,728 Sixth Avenue,"$17,665 ","$43,070 ","$14,135 ",726,4
1355,54,67,1966,1,Male,41 Grant Drive,"$11,703 ","$23,863 ","$83,430 ",536,2
1668,92,67,1927,6,Male,619 North Avenue,"$26,541 ","$56,099 ",$933 ,751,6
1293,32,65,1988,1,Female,219 Federal Street,"$24,217 ","$49,374 ","$108,192 ",706,2
1597,20,66,1999,7,Male,3404 Main Lane,"$35,188 ","$71,750 ","$117,124 ",697,3
202,20,66,1999,7,Female,75 Third Avenue,"$31,920 ","$65,082 ","$88,347 ",850,1
493,18,65,2002,1,Male,33 Lafayette Lane,"$14,245 ","$29,047 ","$36,835 ",786,1
361,43,68,1976,6,Male,125 Plum Drive,"$19,153 ","$39,052 ","$65,861 ",804,4
1659,94,65,1926,1,Female,4570 Valley Stream Lane,"$28,147 ","$40,787 ","$1,574 ",782,6
289,22,64,1997,12,Female,109 El Camino Avenue,"$11,219 ","$22,876 ","$36,157 ",685,2
737,61,60,1958,3,Female,8301 Tenth Drive,"$18,961 ","$30,359 ","$16,552 ",758,2
1733,47,66,1972,6,Female,6613 Hill Drive,"$12,814 ","$26,130 ","$54,290 ",498,1
278,59,66,1960,9,Male,910 Eighth Drive,"$95,039 ","$193,768 ","$150,896 ",686,5
618,32,67,1987,8,Male,3525 Second Lane,"$13,632 ","$27,795 ","$72,318 ",701,4
753,53,66,1967,2,Female,919 Oak Boulevard,"$15,540 ","$31,688 ","$66,776 ",605,3
489,36,66,1983,8,Male,430 Grant Boulevard,"$18,024 ","$36,753 ","$33,657 ",684,4
90,63,62,1956,8,Male,9 Mill Drive,"$19,018 ","$12,796 ","$22,192 ",644,3
1264,32,65,1987,8,Female,635 East Drive,"$15,077 ","$30,737 ","$35,858 ",815,2
18,30,62,1989,12,Male,9207 Madison Boulevard,"$31,555 ","$64,340 ","$94,513 ",637,1
376,50,74,1969,4,Female,818 12th Lane,"$28,433 ","$57,975 ","$34,570 ",773,4
579,30,67,1989,7,Male,774 Park Lane,"$19,382 ","$39,520 ","$53,896 ",772,1
218,59,68,1960,3,Female,5238 Park Street,"$16,770 ","$34,190 ","$39,242 ",810,7
1320,28,64,1991,10,Female,5225 Bayview Street,"$13,002 ","$26,513 ","$32,620 ",604,1
42,78,66,1941,11,Female,3863 Pine Street,"$12,672 ","$8,526 ","$3,723 ",684,3
1170,40,63,1980,2,Female,5191 Grant Drive,"$20,041 ","$40,867 ","$50,449 ",694,2
1531,34,62,1985,10,Male,801 River Street,"$14,514 ","$29,594 ","$47,766 ",792,1
1275,35,65,1984,3,Female,1496 Rose Street,"$11,395 ","$23,238 ","$31,661 ",611,2
26,49,68,1970,12,Female,9639 Third Boulevard,"$20,142 ","$41,071 ","$124,139 ",685,1
1937,65,62,1955,2,Female,230 Plum Avenue,"$25,350 ","$17,056 ","$29,112 ",667,5
1177,36,66,1983,3,Female,1644 Park Avenue,"$31,719 ","$64,672 ","$56,485 ",695,4
1032,62,60,1957,6,Female,171 Catherine Lane,"$17,301 ","$26,975 ","$17,212 ",673,2
397,30,65,1989,4,Female,2328 Little Creek Avenue,"$10,016 ","$20,424 ","$14,743 ",770,3
566,60,67,1959,10,Female,8179 Valley Stream Drive,"$22,680 ","$46,244 ","$108,449 ",814,5
1581,38,65,1981,11,Female,9324 Catherine Street,"$21,744 ","$44,334 ","$55,173 ",684,5
1332,63,68,1956,6,Male,547 West Drive,"$35,269 ","$71,909 ","$44,190 ",712,3
1648,66,69,1953,5,Female,211 Valley Street,"$91,180 ","$185,909 ","$461,854 ",621,5
17,76,65,1943,7,Male,2012 Forest Avenue,"$17,850 ","$21,867 ","$21,103 ",759,2
349,40,61,1979,12,Female,1943 Birch Street,"$21,201 ","$43,229 ","$96,831 ",685,2
1200,64,64,1956,2,Male,106 Littlewood Drive,"$15,401 ","$24,420 ","$14,460 ",685,1
228,54,66,1966,1,Female,2206 South Drive,"$15,524 ","$31,655 ","$46,405 ",623,1
484,84,64,1936,1,Female,4819 Martin Luther King Drive,"$41,665 ","$66,745 ",$682 ,718,3
1099,22,65,1997,4,Male,4932 South Boulevard,"$20,214 ","$41,214 ","$130,538 ",763,1
1480,49,64,1970,6,Male,5642 Bayview Avenue,"$24,403 ","$49,756 ","$70,744 ",705,1
1449,66,63,1953,6,Male,5807 Lincoln Street,"$15,334 ","$28,104 ","$12,054 ",751,3
1417,54,68,1965,3,Female,336 Catherine Lane,"$25,838 ","$52,680 ","$87,082 ",835,5
267,61,66,1958,3,Female,7360 Lexington Drive,"$13,602 ","$27,733 ","$21,785 ",765,3
373,61,63,1959,2,Male,3270 Grant Avenue,"$10,493 ","$21,397 ","$54,771 ",812,4
1772,47,70,1972,10,Male,9070 West Street,"$24,603 ","$50,163 ","$97,188 ",761,4
1418,25,69,1994,5,Female,309 River Avenue,"$13,210 ","$26,939 ","$69,587 ",752,1
1774,52,69,1967,10,Male,653 Mill Street,"$20,662 ","$42,129 ","$101,742 ",758,4
964,48,66,1971,12,Female,33 North Avenue,"$22,278 ","$45,422 ","$83,940 ",689,4
72,37,66,1982,12,Male,550 Forest Street,"$20,305 ","$41,401 ","$71,180 ",580,1
6,19,63,2000,6,Female,534 Second Lane,"$27,394 ","$55,854 ","$111,042 ",782,1
1527,66,67,1953,11,Female,1426 Fifth Avenue,"$24,779 ","$50,523 ","$98,763 ",578,1
1433,73,67,1946,3,Male,2834 West Street,"$25,381 ","$48,060 ","$17,440 ",581,3
1785,40,64,1979,10,Male,344 11th Street,"$12,684 ","$25,861 ","$42,050 ",607,3
1476,29,66,1990,3,Female,685 Jefferson Avenue,"$21,916 ","$44,688 ","$88,092 ",716,3
455,41,69,1979,1,Female,8676 River Avenue,"$24,412 ","$49,776 ","$17,352 ",684,3
1553,21,62,1998,10,Male,5 Lafayette Avenue,"$42,201 ","$86,042 ","$165,447 ",701,2
532,27,65,1993,1,Male,2282 Main Drive,"$23,778 ","$48,484 ","$63,561 ",775,4
1092,54,62,1965,5,Male,703 12th Street,"$23,450 ","$47,814 ","$92,020 ",720,2
1819,20,69,1999,8,Female,621 Fifth Boulevard,"$17,440 ","$35,559 ","$59,164 ",672,2
528,38,65,1981,7,Male,5661 Forest Avenue,"$19,853 ","$40,478 ","$76,392 ",718,3
328,45,67,1974,3,Male,4391 Lexington Lane,"$17,817 ","$36,323 ","$65,525 ",700,3
1282,34,66,1985,3,Female,404 Main Lane,"$20,231 ","$41,249 ","$42,268 ",695,2
783,62,61,1957,9,Male,641 Martin Luther King Avenue,"$15,966 ","$29,769 ","$14,542 ",693,3
1325,23,66,1996,3,Female,459 East Avenue,"$150,583 ","$307,018 ","$516,263 ",745,2
687,20,66,1999,11,Male,1693 Spruce Street,"$17,783 ","$36,264 ","$99,582 ",725,1
1693,36,69,1983,4,Female,478 East Drive,"$36,300 ","$74,016 ","$85,204 ",702,2
1542,46,69,1973,12,Female,515 South Street,"$27,250 ","$55,565 ","$34,039 ",731,2
36,31,63,1988,6,Male,8486 Catherine Street,"$24,640 ","$50,242 ","$84,457 ",722,2
360,43,67,1976,4,Male,881 Plum Street,"$22,697 ","$46,278 ","$51,243 ",791,4
555,31,63,1988,5,Male,6692 Lake Street,"$21,444 ","$43,724 ","$53,853 ",514,1
136,18,66,2001,4,Female,724 Essex Drive,"$31,636 ","$64,504 ","$69,041 ",695,3
603,42,67,1978,2,Female,66 Norfolk Avenue,"$21,884 ","$44,624 ","$102,882 ",611,1
1794,49,58,1970,12,Male,469 Catherine Avenue,"$36,852 ","$75,137 ","$175,263 ",631,1
329,70,65,1949,3,Male,6339 Lafayette Avenue,"$21,191 ","$36,724 ","$16,437 ",701,4
1181,61,66,1958,4,Male,747 Rose Drive,"$25,299 ","$51,581 ","$35,134 ",810,5
598,47,63,1972,11,Male,305 Elm Street,"$21,159 ","$43,144 ","$54,157 ",628,3
990,91,67,1929,1,Female,365 Mountain View Boulevard,"$16,474 ","$27,150 ","$2,007 ",737,1
1777,47,67,1972,5,Male,166 12th Street,"$30,622 ","$62,432 ","$95,799 ",741,5
998,18,67,2001,11,Male,62 East Boulevard,"$13,739 ","$28,006 ","$19,518 ",703,2
1872,62,65,1957,10,Male,8915 Sixth Avenue,"$33,093 ","$67,470 ","$93,795 ",804,6
1743,18,75,2002,1,Female,76 Federal Avenue,"$25,658 ","$52,315 ","$109,513 ",774,4
1000,20,73,1999,8,Female,6030 Third Lane,"$26,693 ","$54,424 ","$92,199 ",687,1
1708,22,66,1997,7,Male,90072 George Drive,"$22,195 ","$45,254 ","$75,758 ",850,2
799,34,68,1985,7,Female,90 El Camino Avenue,"$15,461 ","$31,525 ","$57,818 ",686,2
144,44,67,1975,3,Female,5380 12th Boulevard,"$15,857 ","$32,330 ","$97,190 ",835,4
781,30,74,1989,9,Male,7154 Lafayette Drive,"$16,670 ","$33,993 ","$45,149 ",602,4
1572,40,70,1979,7,Female,903 Norfolk Boulevard,"$9,284 ","$18,935 ","$43,928 ",658,3
793,73,60,1946,8,Female,658 Plum Avenue,"$21,084 ","$42,593 ","$16,083 ",703,2
1681,21,72,1998,6,Male,21 Birch Drive,"$31,909 ","$65,058 ","$157,708 ",746,1
1179,50,71,1969,7,Female,312 Burns Boulevard,"$24,312 ","$49,570 ","$43,645 ",752,5
114,47,65,1972,12,Female,112 Elm Avenue,"$16,892 ","$34,441 ",$907 ,725,4
271,30,65,1989,7,Female,352 Hill Lane,"$20,649 ","$42,101 ","$70,460 ",685,1
1107,71,69,1949,1,Female,836 Summit Boulevard,"$18,323 ","$40,516 ","$6,908 ",698,5
517,33,71,1986,11,Male,87 Ocean Avenue,"$11,773 ","$24,009 ","$19,085 ",811,4
624,33,66,1987,2,Male,515 Spruce Boulevard,"$18,431 ","$37,579 ","$59,201 ",710,2
1215,53,68,1967,2,Female,9458 Park Boulevard,"$20,673 ","$42,152 ","$55,576 ",751,1
1992,63,72,1956,7,Female,457 Summit Lane,"$11,636 ","$23,725 ","$47,647 ",710,5
968,21,69,1998,9,Female,89 Oak Lane,"$14,456 ","$29,475 ","$48,741 ",722,1
19,82,68,1937,5,Female,6577 Catherine Lane,"$23,071 ","$34,903 ","$1,336 ",630,1
1605,39,67,1980,5,Male,9995 Pine Avenue,"$19,293 ","$39,336 ","$43,747 ",690,3
463,32,74,1987,5,Female,412 Fifth Boulevard,"$19,744 ","$40,256 ",$0 ,719,2
1365,18,65,2002,2,Male,6039 Valley Stream Street,"$26,752 ","$54,547 ","$92,901 ",751,1
809,54,66,1965,5,Female,2855 Sixth Avenue,"$41,979 ","$85,596 ","$159,101 ",618,1
590,37,66,1982,6,Male,300 West Avenue,"$17,198 ","$35,060 ","$39,104 ",724,2
1904,69,70,1951,2,Male,5844 Littlewood Street,"$15,195 ","$30,983 ","$10,019 ",757,5
545,55,67,1964,10,Male,22 First Boulevard,"$22,416 ","$45,707 ","$113,194 ",715,3
789,43,60,1976,11,Female,429 Grant Boulevard,"$24,417 ","$49,788 ","$83,932 ",690,3
742,69,67,1950,12,Female,829 Mill Boulevard,"$24,016 ","$50,753 ","$20,226 ",698,4
612,88,67,1931,9,Female,336 North Street,"$18,959 ","$16,296 ",$667 ,838,7
536,21,62,1998,8,Male,894 Catherine Boulevard,"$15,242 ","$31,077 ","$89,659 ",789,5
523,27,65,1992,6,Female,444 Forest Boulevard,"$18,877 ","$38,487 ","$28,032 ",773,4
928,59,66,1960,12,Female,26 Martin Luther King Drive,"$15,862 ","$32,347 ","$82,667 ",784,7
1642,37,66,1982,4,Female,48190 Plum Drive,"$19,848 ","$40,470 ","$41,938 ",731,5
495,49,63,1970,8,Male,6427 Martin Luther King Drive,"$18,649 ","$38,028 ","$79,101 ",831,4
166,83,64,1936,4,Female,9915 Burns Lane,"$17,634 ","$25,567 ","$1,001 ",665,3
1277,33,65,1987,1,Male,97542 Hillside Lane,"$25,429 ","$51,848 ","$86,951 ",692,1
718,48,63,1971,8,Male,7944 Hill Lane,"$14,263 ","$29,081 ","$56,301 ",655,3
1962,34,68,1985,9,Male,2066 Ninth Lane,"$45,307 ","$92,375 ","$156,949 ",712,5
133,31,65,1988,10,Female,5295 Pine Street,"$30,747 ","$62,692 ","$50,290 ",698,2
682,58,62,1961,10,Male,2130 Valley Stream Lane,"$17,276 ","$35,229 ","$60,945 ",724,2
795,40,58,1979,3,Female,73 Oak Street,"$37,234 ","$75,918 ","$94,579 ",759,2
1849,39,66,1980,11,Female,364 12th Drive,"$20,345 ","$41,483 ","$64,098 ",721,2
1732,50,60,1969,7,Female,4704 Essex Boulevard,"$26,391 ","$53,810 ","$78,986 ",637,1
167,26,72,1994,1,Female,189 Washington Street,"$18,657 ","$38,036 ",$0 ,743,3
1496,20,65,1999,9,Male,9895 El Camino Boulevard,"$23,909 ","$48,747 ","$171,249 ",713,3
853,29,67,1990,8,Female,225 Lake Boulevard,"$36,817 ","$75,070 ","$161,525 ",723,1
237,42,72,1977,8,Male,331 Oak Lane,"$28,733 ","$58,584 ","$99,235 ",563,2
769,53,66,1966,10,Female,1132 Hill Street,"$19,604 ","$39,974 ","$77,967 ",644,2
2,48,64,1971,8,Male,6035 Forest Avenue,"$13,461 ","$27,447 ","$80,850 ",673,5
313,32,68,1987,6,Female,9384 Ocean Avenue,"$16,453 ","$33,548 ","$31,183 ",693,2
1624,23,74,1996,7,Male,613 First Boulevard,"$20,697 ","$42,200 ","$28,557 ",769,2
958,18,65,2001,9,Female,141 Sixth Boulevard,"$16,413 ","$33,459 ","$37,753 ",705,3
989,78,66,1941,9,Male,6283 Rose Avenue,"$46,175 ","$113,514 ","$16,524 ",727,8
1562,38,65,1982,2,Female,8 Hillside Lane,"$12,517 ","$25,524 ","$69,401 ",759,3
1983,50,67,1969,3,Male,655 George Boulevard,"$69,236 ","$141,161 ",$0 ,773,3
1091,32,66,1987,5,Female,52292 East Street,"$26,431 ","$53,890 ","$252,106 ",656,4
759,60,65,1959,12,Male,575 Bayview Lane,"$36,563 ","$74,550 ","$37,427 ",687,4
779,81,69,1938,3,Female,44 Valley Boulevard,"$20,874 ","$32,669 ","$1,433 ",755,5
105,54,68,1965,8,Male,420 Oak Drive,"$18,432 ","$37,579 ",$0 ,742,5
1618,53,66,1966,12,Male,3512 Forest Street,"$34,646 ","$70,634 ","$155,651 ",682,4
1168,51,68,1968,10,Male,207 Ocean View Street,"$53,790 ","$109,673 ","$242,379 ",505,1
1237,46,66,1973,9,Female,3276 Maple Street,"$15,770 ","$32,150 ","$47,179 ",717,6
699,42,68,1978,2,Male,9141 Ocean View Lane,"$22,308 ","$45,475 ","$68,358 ",698,3
646,38,65,1981,12,Female,354 Federal Street,"$21,402 ","$43,634 ","$73,037 ",786,3
499,23,66,1996,9,Male,8373 Birch Boulevard,"$18,525 ","$37,769 ","$1,412 ",742,2
1403,74,61,1945,11,Male,316 Grant Drive,"$25,937 ","$24,545 ","$22,488 ",753,2
631,83,65,1936,5,Female,273 Elm Drive,"$17,070 ","$33,811 ","$2,206 ",682,7
1070,61,65,1958,11,Male,841 Wessex Boulevard,"$25,275 ","$51,528 ","$58,509 ",745,6
291,64,66,1956,1,Female,682 Federal Lane,"$19,818 ","$40,407 ","$62,695 ",793,3
738,57,67,1962,10,Female,15664 Lafayette Street,"$31,377 ","$63,974 ","$131,731 ",707,4
142,59,68,1960,11,Female,723 Fourth Drive,"$25,399 ","$51,788 ","$77,642 ",675,2
1375,23,70,1996,4,Female,532 Lake Drive,"$35,114 ","$71,590 ","$60,635 ",717,2
459,65,70,1954,5,Male,9079 Second Drive,"$12,387 ","$25,257 ","$83,995 ",734,6
281,24,65,1996,2,Male,4779 Lafayette Avenue,"$18,907 ","$38,549 ","$35,691 ",684,2
498,20,61,1999,6,Male,53 Elm Street,"$22,844 ","$46,580 ","$91,081 ",660,2
55,61,68,1958,3,Female,3374 Littlewood Street,"$21,869 ","$44,583 ","$85,531 ",717,5
1370,62,66,1958,1,Female,99 Fifth Street,"$25,949 ","$52,908 ","$109,229 ",709,4
897,30,64,1989,8,Female,847 Martin Luther King Lane,"$13,238 ","$26,996 ","$33,332 ",501,2
262,18,60,2002,2,Male,878 Summit Avenue,"$16,005 ","$32,635 ","$47,930 ",734,3
1781,29,53,1990,3,Male,73 South Lane,"$17,681 ","$36,050 ","$45,559 ",708,3
457,34,65,1985,10,Female,378 West Boulevard,"$17,817 ","$36,324 ","$56,689 ",705,4
160,44,68,1975,10,Male,1915 Catherine Boulevard,"$18,622 ","$37,965 ","$69,614 ",796,3
1655,57,63,1962,12,Male,2547 El Camino Street,"$17,094 ","$34,856 ","$127,313 ",830,3
984,63,66,1956,3,Female,642 Ocean View Lane,"$16,150 ","$32,928 ","$80,794 ",850,5
1329,24,68,1995,3,Female,6768 Federal Avenue,"$13,739 ","$28,011 ","$20,196 ",720,4
1535,59,64,1960,8,Male,8 Pine Street,"$16,336 ","$33,311 ","$65,822 ",590,2
1220,22,62,1997,4,Female,655 Mountain View Lane,"$17,093 ","$34,852 ","$53,830 ",641,1
833,21,65,1998,11,Female,1425 Fifth Street,"$21,827 ","$44,501 ","$37,251 ",683,2
295,53,69,1966,11,Male,914 Spruce Drive,"$14,739 ","$30,054 ","$60,128 ",681,1
1434,62,67,1957,10,Male,8278 Grant Lane,"$20,055 ","$40,891 ","$61,245 ",717,4
208,37,66,1982,7,Female,6976 Ocean View Avenue,"$33,226 ","$67,747 ","$76,650 ",804,3
1909,56,66,1963,5,Male,603 Lake Avenue,"$13,002 ","$26,510 ","$53,023 ",696,4
1356,84,70,1936,1,Male,9 Lafayette Lane,"$19,196 ","$26,676 ","$1,370 ",733,5
265,44,70,1975,10,Female,68 Rose Boulevard,"$22,314 ","$45,497 ","$101,549 ",713,3
1947,87,66,1932,4,Male,770 Maple Street,"$14,060 ","$27,971 ","$1,265 ",765,4
1089,31,75,1988,9,Female,2725 Jefferson Drive,"$25,258 ","$51,501 ","$140,481 ",729,3
1790,21,69,1998,3,Male,727 Valley Stream Boulevard,"$55,814 ","$113,797 ","$169,684 ",660,1
1999,19,69,2000,12,Male,1749 Spruce Street,"$16,744 ","$34,134 ",$0 ,683,2
614,84,66,1935,9,Female,129 Sussex Street,"$20,570 ","$16,430 ","$2,873 ",779,7
